"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_srs","se_beta0_srs","beta1_srs","se_beta1_srs","beta0_bcc","se_beta0_bcc","beta1_bcc","se_beta1_bcc","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_resid","se_beta0_resid","beta1_resid","se_beta1_resid","ppv"
"11422-499",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111481947703842,0.295880149812734,-2.24793133022176,0.0030475194884923,0.158433002537446,0.00494733987289814,-2.24801802434394,0.00308640363096782,0.158307503355702,0.0049216491908596,-2.24744237888403,0.00306215637197296,0.158995182810551,0.00503288364988429,-2.2477378996308,0.00314832600248794,0.158429228575792,0.0050701569122095,0.608910891089109
"11422-500",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.113224690427452,0.293877551020408,-2.23679564993415,0.00317897950688577,0.152176533582415,0.00460987110527511,-2.23621008281311,0.00325258052229843,0.15237560184312,0.00459317053216966,-2.23678693204263,0.00323369924035426,0.152267635641079,0.00455682889940841,-2.23664816608883,0.00332785494680042,0.152177696075027,0.00462184647863434,0.668202764976959
"11422-501",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111009898305825,0.290322580645161,-2.24518207004534,0.00291768295994257,0.158699635077414,0.00553214519026441,-2.24508277326616,0.00293448726606218,0.158842999294945,0.00555017628129485,-2.24512161849502,0.00292915214022598,0.158808235959939,0.00550213722121214,-2.24498798939089,0.00301745724028406,0.15881825904561,0.00571041852463742,0.578125
"11422-502",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112909119248749,0.288617886178862,-2.24019776083539,0.00321052599069147,0.149714437313248,0.00465960464510549,-2.24036239491075,0.00321571125513726,0.149803879931523,0.0046209588494403,-2.23985489194171,0.00318971573686308,0.149231470334265,0.00460537013245917,-2.24019176008789,0.00329663607555479,0.149665111880586,0.00471974803015912,0.669767441860465
"11422-503",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111934999678623,0.341269841269841,-2.24794146329357,0.00309075702532641,0.162514983467242,0.00477760508806463,-2.24790475527529,0.0030975768900967,0.162424623429516,0.00482356413285833,-2.24795801189093,0.00308826425281487,0.162367947493721,0.00478267494782631,-2.24753315180517,0.00317714645792564,0.162983435342203,0.00486287628322867,0.616071428571429
"11422-504",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112026617496143,0.296,-2.24711852118805,0.00314119260547792,0.151416829438028,0.00474692129435584,-2.24696061343473,0.00319115527139934,0.15135957054968,0.00484359152864674,-2.24617248929279,0.00314412920956699,0.151591183988267,0.00485097722152085,-2.24717257244996,0.00327056927926745,0.150942996306125,0.00490144878369213,0.654205607476635
"11422-505",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111780828383412,0.308,-2.24757476636947,0.00313835584378238,0.151295695257406,0.00485154208215876,-2.24650718527399,0.00318876863163267,0.151563216619765,0.00483342330495087,-2.24747577831238,0.00316703301058862,0.151403553541096,0.00486503863372584,-2.24762633383303,0.00328955593764469,0.150888946569573,0.0049537107782417,0.645161290322581
"11422-506",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.1115087047607,0.27007299270073,-2.2428582736392,0.00297137375990579,0.154587380603819,0.00513679739184259,-2.24269324103211,0.00301657865279462,0.154079529607853,0.00521020309359631,-2.24285548565643,0.00298143020364007,0.154808710019387,0.00512962820418519,-2.24302077955219,0.0030604931804508,0.154233382995067,0.00528320872667628,0.610526315789474
"11422-507",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112291648724272,0.326530612244898,-2.24422989064504,0.00321986988062602,0.144914554352365,0.00466631890629216,-2.24373559608004,0.00336947649205017,0.145138967916787,0.00489814458962888,-2.24429320863434,0.00332039586624776,0.144942244311331,0.00470098263166205,-2.24410556034195,0.00349610939947569,0.144635331943087,0.00495459163971269,0.644444444444444
"11422-508",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112799921601764,0.307692307692308,-2.24011800889158,0.00315307120091705,0.15270345166851,0.00474471245724795,-2.2393913037142,0.00319695314850856,0.153668232004724,0.00486958192652282,-2.23908208712713,0.00311821029969651,0.153849948396113,0.00478520874043209,-2.23963050638983,0.00326695451764025,0.153263587940328,0.00486677548807986,0.65296803652968
"11422-509",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111519489527327,0.278810408921933,-2.24495928754498,0.00298771088367193,0.157653857469342,0.00496934781819561,-2.24547265639314,0.00301321200450984,0.157330328595825,0.00513028513631846,-2.24479879076887,0.00296351371315774,0.156597771115371,0.00508392980393985,-2.24522130834114,0.00305697978779287,0.157508765014419,0.00524551183318346,0.61734693877551
"11422-510",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111565436964933,0.287272727272727,-2.23894666878451,0.00294474885392208,0.148523856273358,0.00510533582209178,-2.23813615067676,0.00301038525530349,0.14945182248575,0.0053224034928784,-2.2389091319533,0.00294828755114233,0.148183667531673,0.00519263476039475,-2.23848086750334,0.00307898997213724,0.148856856613083,0.00540794028544909,0.592783505154639
"11422-511",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110895986009638,0.285714285714286,-2.24375204736592,0.00287840781526648,0.148615908452063,0.0057610153267471,-2.24409558357629,0.00290362747727568,0.148089310053869,0.00566193568086476,-2.24379354047921,0.00285590287636173,0.148381855004043,0.00585845507432022,-2.24353147904213,0.00294593831731344,0.14856468360704,0.00611131713362259,0.6
"11422-512",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111806099851625,0.269230769230769,-2.24306275972754,0.00303265031673766,0.151766868647714,0.00522281008170959,-2.24323811679452,0.0030281674482111,0.151419065204952,0.00525344449785097,-2.24311939029298,0.00298129338388555,0.15101776573327,0.00516797323666783,-2.24315569653407,0.00312694287292275,0.151276462813084,0.00536173307688979,0.65
"11422-513",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112000357870704,0.245210727969349,-2.24436186002726,0.00300631775200826,0.158891471257417,0.00486357358481777,-2.24471852789106,0.00306291209688336,0.15827872818447,0.00485661548810142,-2.24367415671308,0.00302882728419896,0.159096041224767,0.00482610531277542,-2.24450779986736,0.0031135775432418,0.158677979085155,0.00493737528896983,0.66839378238342
"11422-514",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111946351231636,0.272030651340996,-2.24573663378189,0.00307410269419216,0.159730024263826,0.00477707826030454,-2.24541982990225,0.00308600760230859,0.160944293872076,0.00483968231295755,-2.24565123646662,0.00307368818873158,0.160542224536711,0.00482774910875656,-2.2453513995479,0.00316270304456652,0.160856455150139,0.00489058418841057,0.645
"11422-515",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111581109551916,0.323076923076923,-2.24887294150742,0.00307382878223514,0.158516532646767,0.00475614965378823,-2.24842503022011,0.00314751312146322,0.159028882161927,0.00482010572706668,-2.2485862298967,0.00312907354086951,0.158828160220528,0.00478867318396299,-2.248468803471,0.00323254793998834,0.158703776344008,0.00487564774272791,0.607476635514019
"11422-516",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110949299940479,0.292592592592593,-2.24706029998504,0.00295559033054972,0.153436605358798,0.00498764762117117,-2.24705444762124,0.00300487514701794,0.153491781510506,0.00497115288534103,-2.24639796746572,0.00294842563340802,0.154364165519735,0.00501780068472478,-2.24666076314531,0.00307212178891471,0.153775065736634,0.00515874697745377,0.603015075376884
"11422-517",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111955363523023,0.262745098039216,-2.24604943393413,0.00311688416388127,0.153148318759681,0.00465000480923265,-2.24586431502222,0.0031906501727037,0.153040529839909,0.00465988905813178,-2.24615171279948,0.00312936180215396,0.153066410304273,0.00459875907941081,-2.24585981657655,0.00329713982952958,0.153107081855153,0.00475060621883172,0.668316831683168
"11422-518",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11149475749092,0.302325581395349,-2.24906816104122,0.0030852272356314,0.152961808208006,0.00483045230834233,-2.24919780903287,0.00315206232845643,0.152748677089984,0.00482473572391551,-2.24909685698672,0.00315630225315944,0.152849829038167,0.0048702594532731,-2.24912931861284,0.00320552320208453,0.152715715153289,0.00486044068889144,0.628571428571429
"11422-519",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11131754853412,0.265682656826568,-2.24858865189568,0.00296178117117211,0.166407090216434,0.00497886932181113,-2.24845826576849,0.00301385758359247,0.166511333627877,0.00505355848129756,-2.24836867420408,0.0029997853279686,0.166843458672235,0.00500798900057929,-2.24847088415367,0.00304457813720547,0.166425732221879,0.00504580562158209,0.62303664921466
"11422-520",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111994450747402,0.338582677165354,-2.24750183307491,0.00314721606336563,0.160932812608248,0.00468149170481085,-2.24781149249506,0.00316548326286409,0.160483021359381,0.00471315272297058,-2.24774807307898,0.00315892830812378,0.160483657221518,0.00470418092680969,-2.24769528187616,0.00327204430259619,0.160353878170066,0.00473586535070871,0.612612612612613
"11422-521",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111619004225005,0.305019305019305,-2.2500197841698,0.00310988620399605,0.162309997985032,0.00477398400007428,-2.24930973275156,0.00310549995315068,0.162433711179517,0.00492083957812533,-2.24986879706376,0.00313064600605393,0.162776310924386,0.00479078987599904,-2.24991508677713,0.00320012431851065,0.162456210400367,0.00488594888650865,0.623809523809524
"11422-522",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111421089882726,0.316793893129771,-2.24851878024166,0.00310475997116923,0.150974351732505,0.00481209733496919,-2.24849604249045,0.00313865445572332,0.15109615854695,0.00495588959520581,-2.24842450298261,0.00313146231182909,0.151250612902074,0.00493893248304782,-2.24847003619018,0.00322514188766487,0.150966526202911,0.00499279599580022,0.606635071090047
"11422-523",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111321239029819,0.280898876404494,-2.24817185860571,0.00306906362564666,0.157558533204007,0.0048535414086386,-2.24840928825813,0.00312933728472753,0.157004045876711,0.00486611727909496,-2.24851962245335,0.00302352668993711,0.157020065924723,0.00490286761148519,-2.24838550239038,0.00317708969905687,0.157037935566975,0.00496529289110751,0.621212121212121
"11422-524",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111866811908227,0.302325581395349,-2.24122508514432,0.00305239824623462,0.145937889910113,0.00494782783210507,-2.24113659573277,0.0030919518322954,0.145895935781614,0.00499988970736485,-2.24151117709473,0.0030892571034967,0.145451133337645,0.00492755052632567,-2.24114114859374,0.00317514050907229,0.14556975425278,0.00513731053277345,0.628571428571429
"11422-525",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112110782562571,0.284615384615385,-2.24317706799182,0.00304416275627815,0.158805518223344,0.0050287826609003,-2.24395339224699,0.00309182865427816,0.157888297762406,0.00497126513081261,-2.24356582930464,0.00302201211620443,0.158426144934486,0.00507955029547323,-2.24352778129722,0.00311938456566482,0.158416575395033,0.00507914745873345,0.637254901960784
"11422-526",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111410487372221,0.285171102661597,-2.24770176069063,0.00303423876613119,0.157327572540711,0.00484489710036735,-2.2470106338785,0.00304718172899324,0.158636382222965,0.0049822876944158,-2.24730794091911,0.00301385414700373,0.158267499626366,0.00489215299489288,-2.24704496903014,0.00312174814743869,0.158440172654424,0.004987193098169,0.628712871287129
"11422-527",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111333222876935,0.357933579335793,-2.24988635710103,0.00306985224483002,0.163581782500331,0.00487276962497703,-2.24998050413375,0.00308737484648108,0.163842296270633,0.00489434302120763,-2.24964053377501,0.00309527511099007,0.163428253943089,0.00494922319422361,-2.25022674015367,0.00315855926416057,0.163414806037224,0.00491918618878942,0.550925925925926
"11422-528",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111798356381225,0.284090909090909,-2.24731023452271,0.00307575512529769,0.163515786351943,0.00475348025158325,-2.24698207447075,0.00309308914437559,0.16375988270727,0.00488961780077518,-2.24699578959093,0.0030499130571325,0.163751136524149,0.00489140426802198,-2.24697975551462,0.00314879562134155,0.163684714301383,0.00487760199918457,0.626865671641791
"11422-529",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111479760727674,0.27037037037037,-2.24494068981347,0.00299701678070193,0.154090591746144,0.00505306857744777,-2.24483789291389,0.00301744128580789,0.15440680938188,0.00517257937188586,-2.24424104957292,0.0029855326500988,0.154675061724575,0.00520629592783848,-2.24478762036393,0.00309702907333823,0.154305816045469,0.00526091813716915,0.621761658031088
"11422-530",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111888939883061,0.287937743190661,-2.24295347216758,0.00298144153437887,0.144483729590696,0.00504891541817524,-2.24216684482781,0.00305388954677491,0.144949047186838,0.00526064546069833,-2.24258123998123,0.0030014676169174,0.144915470424375,0.00513715023576763,-2.24169709645335,0.00314394808930542,0.145606180165891,0.00562440943501697,0.642512077294686
"11422-531",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111218377597588,0.309433962264151,-2.24988407681833,0.00297325609463684,0.159827785169545,0.00507209472802147,-2.24949819093711,0.00302373466452033,0.160338866917375,0.00513251846367153,-2.24968349058085,0.0029697450289502,0.160756033245604,0.00506749339262957,-2.24918719828828,0.00308556499223592,0.161161058365528,0.0052386825045884,0.603864734299517
"11422-532",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111538691566721,0.291044776119403,-2.24494969593182,0.00298136614883355,0.155407447436281,0.00494301946071916,-2.2440373894359,0.00304740008141197,0.156003091167787,0.00504360172628345,-2.24475854696623,0.00303481026374677,0.156127401076451,0.0049289306421698,-2.24467899992498,0.00309898216934852,0.155988564899768,0.00502057069665109,0.61
"11422-533",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110571265427878,0.293286219081272,-2.24856026941645,0.0029438508219379,0.15822641476379,0.00532953366323548,-2.24839951976664,0.00293698810695701,0.158465915463186,0.00540281857098302,-2.24831216469129,0.00294076058943519,0.158800642519535,0.00530685687972757,-2.24845784722601,0.0029887301698259,0.158128637018449,0.00545359003155558,0.563157894736842
"11422-534",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112306663759808,0.334661354581673,-2.24760614929014,0.00311274526940494,0.162493840581728,0.00466907532805909,-2.2475016544479,0.00316616471331149,0.162578457532674,0.00467743580865363,-2.24746509832486,0.00318018919430545,0.16251109172974,0.0047013004749658,-2.2474509217919,0.00327853777836582,0.162326688586277,0.00476082536754293,0.623318385650224
"11422-535",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112032132470083,0.359375,-2.24862551648099,0.00313238111334862,0.163010132271466,0.00485897341090377,-2.24814503130008,0.00315312940297023,0.162240883219115,0.0048867147915132,-2.24851744508054,0.00317958165157437,0.163029179046223,0.00485508703681972,-2.24877362234063,0.00322418208877884,0.162570823809672,0.00488637184529911,0.592920353982301
"11422-536",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112592441146927,0.284584980237154,-2.24451719306659,0.00311022479910933,0.161547064187358,0.00474996345749591,-2.24448476434965,0.00312113345643506,0.161523947352255,0.00480306283023797,-2.24481465722697,0.00311064630339296,0.161032669326628,0.00476567126074667,-2.24419545558522,0.00318325356520868,0.161973978704254,0.00481214636966364,0.655502392344498
"11422-537",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111673196268296,0.295454545454545,-2.24320092398998,0.00301793010381661,0.151887827371246,0.00560186038226204,-2.24341128324937,0.00300936746214602,0.151561018170549,0.00551605463842291,-2.2432973331803,0.00298474902800551,0.152082726125719,0.00544451672845649,-2.24315497922957,0.00307059720701728,0.15197190248319,0.00571461278409549,0.61764705882353
"11422-538",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.1128583501231,0.276422764227642,-2.23876452160916,0.00315219929449053,0.153102049542554,0.00480595468072326,-2.23870629063215,0.00313885639389591,0.153014988518605,0.00487324079495841,-2.23865946674872,0.00309566155717065,0.153216316148261,0.00481978127914907,-2.23869859964416,0.00321907654120826,0.152911880820635,0.00486575094524786,0.679245283018868
"11422-539",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112272914720634,0.25,-2.24408328851401,0.00306874055980114,0.157410116651552,0.00480283456294899,-2.24375909477577,0.00306758743833291,0.15762783540567,0.00489660424134724,-2.24358683439609,0.0030955146567933,0.158148066225302,0.00487425183840019,-2.24344334084795,0.00320421621568947,0.158098836151592,0.00503866439753577,0.696078431372549
"11422-540",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11169702191398,0.2890625,-2.24870879049753,0.00310832120956078,0.154946393940441,0.004919515178071,-2.24784262365765,0.00313731667095343,0.155482907483266,0.00499666395208519,-2.24808849051092,0.00307354432337844,0.155805618772968,0.00501243996721492,-2.24835162623016,0.00323250790735599,0.155319521345345,0.00505735143898313,0.644230769230769
