"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-57",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111556980249463,0.250166333998669,-2.24482755336123,0.00122804683402342,0.154504425520812,0.00207254379671015,-2.24562168522332,0.00141871898186442,0.104575874761041,0.00197925089006208,-2.24975025268518,0.00390018315860902,0.160552806077329,0.00655920609454795,-2.24494940935491,0.000750262012510959,0.154398477556391,0.000742655715863938
"11422-58",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111846909259404,0.241660993873383,-2.24440981700823,0.00124175278861479,0.153759377393323,0.00204882596383362,-2.24356747625589,0.00142564264024039,0.104404725370331,0.00197697151223141,-2.25534959021076,0.00384226054192509,0.164190149429836,0.00667854888589301,-2.24411344739015,0.000743579444401836,0.154428876301111,0.000735950197813764
"11422-59",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111417567936587,0.253173012692051,-2.24629806875687,0.00123100587331442,0.154041899959142,0.00206971779342038,-2.2450511776335,0.00142373985214782,0.100280150779783,0.00198032649966793,-2.24105216466548,0.00393255927429876,0.15461414786153,0.00644430521595453,-2.24581986298655,0.000756966421587437,0.154570965781703,0.00074951440890435
"11422-60",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111604216400464,0.263157894736842,-2.24528224452192,0.00122926174411817,0.156676812800265,0.00207013029861834,-2.24533161405689,0.00143224255302019,0.102966434681755,0.00198025559587623,-2.25565911714644,0.00384877275474863,0.170705570985754,0.006674524415696,-2.24537638276516,0.000743215589496755,0.156391644603518,0.000735504127586486
"11422-61",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111190036211659,0.266013071895425,-2.24622147384024,0.00121782138577833,0.154775713113875,0.00209388704275488,-2.24646286390563,0.00142158323471407,0.0995402028327537,0.00198213622561076,-2.24939813924166,0.00389364414289786,0.158357233445496,0.00654773272538454,-2.2458832508969,0.000745885588070096,0.155255555799393,0.000738143034927283
"11422-62",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111635208750926,0.245320855614973,-2.24459402464112,0.00123094712138798,0.154411273534585,0.00206701828884437,-2.24530861157033,0.0014176892599622,0.105521322445865,0.00197845682300028,-2.24525327763047,0.00399807982559278,0.15718400750564,0.00638640880570025,-2.2448603010208,0.000763492370854795,0.154687912487474,0.000756122018316842
"11422-63",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111602194981326,0.236666666666667,-2.24450910607734,0.00122940105044249,0.154181397871097,0.00206983755608059,-2.24487703814664,0.00140733957944825,0.105682392310773,0.00197823716895391,-2.2491458990557,0.00389544538177123,0.163871452905854,0.0065385256439859,-2.24442132483219,0.000749558557724277,0.155078694388276,0.000741959572923172
"11422-64",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111807668443426,0.242383209207854,-2.24406175710856,0.00123764427095453,0.153456076472869,0.0020536730903481,-2.24347639157876,0.00142149712383581,0.104042502455785,0.00197647110062499,-2.24646443239449,0.00384005110428637,0.158190030323833,0.00663980265874701,-2.24403535122438,0.000746480548444215,0.153662248984848,0.000738817162174399
"11422-65",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111979844430954,0.25496915695682,-2.24541387468653,0.00124692311463405,0.157764085646878,0.00204139404494661,-2.24531936182532,0.00144441675933632,0.107621605611529,0.00197881496243371,-2.24888708460183,0.00393444605927534,0.163706963464771,0.00647728292171182,-2.24510088894129,0.00075897789196869,0.157630097287236,0.000751553680413589
"11422-66",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111764626261346,0.244979919678715,-2.24353506860174,0.00123057235956645,0.154374996054114,0.00206380106233049,-2.24420774095057,0.00141673709618455,0.105618703264086,0.00197652406542281,-2.24149808915133,0.00381648652515008,0.154795874162367,0.00666448884533955,-2.24429105095387,0.000743891813810719,0.154032659363959,0.000736223007834104
"11422-67",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111189833509712,0.245880026367831,-2.24628425093744,0.00122331829363938,0.152173892294019,0.00208552207122803,-2.24733178817505,0.00140935496017892,0.103132819221186,0.0019816468554755,-2.24562031743305,0.00375248266958906,0.153898664544848,0.00685144824571414,-2.24654182599783,0.000731664537138019,0.151626824270646,0.000723820339389037
"11422-68",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111606061246887,0.249495628782784,-2.2462415631679,0.00123566033691718,0.156574446623563,0.00206091028649215,-2.2460232241639,0.00142637779924039,0.105279561018971,0.0019793274033475,-2.24763521195914,0.00396236095956481,0.158647928428902,0.00645227729423486,-2.24570924661695,0.000759441937782075,0.157242325323163,0.000752062446403536
"11422-69",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111731751839796,0.259334691106585,-2.24701825132917,0.00124185337481836,0.158958786622732,0.00205161429675207,-2.24674768825775,0.00144311819916313,0.106433252716542,0.00198077299715828,-2.24338272210128,0.00382398586912031,0.154188130018783,0.00667534888335678,-2.24721902320323,0.00074624204006709,0.158947706917529,0.000738721350517167
