"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-46",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.11181016125015,0.229830508474576,-2.24497181156056,0.00123972343454182,0.155665943748767,0.002051520917657,-2.24469499824548,0.00141233031790534,0.108176918486395,0.00197598947187339,-2.24636529362866,0.00387637555550809,0.157753846515211,0.00656514863558161,-2.24515834126608,0.00127909934381773,0.154495503427762,0.0020628058343321,0.689460505731267
"11422-47",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111694375879884,0.252912954078136,-2.24812585275633,0.00124839337367335,0.15824469369165,0.00204426758979371,-2.24789717054294,0.0014440884912153,0.107932924204915,0.00198104875988995,-2.24395800695941,0.00386911509220168,0.145722427787065,0.00658444647959962,-2.24867342449083,0.00128951421602712,0.158369980123931,0.00203548903068515,0.673737747698268
"11422-48",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111596536035315,0.247491638795987,-2.24545732142343,0.00123165184233494,0.155723161443644,0.00206618960219489,-2.24475542613947,0.00141929044349139,0.103466202438039,0.00197864661519688,-2.24968058340862,0.00380657519812264,0.155695431764553,0.00673229121262098,-2.24507146169237,0.00126397304978671,0.156673019389797,0.00211063481106229,0.646527354323105
"11422-49",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.11198329238815,0.230927835051546,-2.24451516732071,0.00124761867176016,0.15473908036323,0.00204035102436213,-2.24538887907728,0.00142331145747364,0.110805626628895,0.00197580957083309,-2.24452455629465,0.00394976096841684,0.150192998781531,0.00644194167286248,-2.24483747684238,0.00128155561523706,0.154499138281628,0.00205655831614484,0.694504285032439
"11422-50",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111802071820382,0.245923913043478,-2.24446182600941,0.00124051493887899,0.153487863044286,0.00205114440517325,-2.24426459878013,0.00142841650762279,0.104706143630734,0.00197770528221874,-2.24201240833978,0.00397476749683568,0.149193948205628,0.00640956882762997,-2.24413107291701,0.00126986273513278,0.153753625430234,0.00208601573821148,0.66249972104704
"11422-51",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111990316512942,0.239806496199032,-2.24498857251558,0.00125188671992395,0.154515491559532,0.00203607997564433,-2.24582354152206,0.00143639430413722,0.109914494263016,0.00197758791497826,-2.24839725419293,0.00395773396305072,0.154209023407094,0.00645476590964072,-2.24482766239809,0.00128112978678565,0.155296875149161,0.00206354262919095,0.678850025482007
"11422-52",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.11140853670401,0.236278447121821,-2.24810475619986,0.00123368314855918,0.158215747590694,0.00206665631966216,-2.24832242706727,0.00141173911183762,0.10865470052463,0.00197980226332028,-2.24428604657116,0.00395779634438688,0.148328911716924,0.00646500725368639,-2.2481776062522,0.00125961106296821,0.158145237409463,0.00209939049563498,0.667996747357268
"11422-53",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111524731198745,0.241869918699187,-2.24565316777382,0.0012399464116589,0.150776262628572,0.00205645558655275,-2.24486703880505,0.00142364614036656,0.101963433441847,0.00197956976593123,-2.2472232650185,0.00396058852431419,0.150094506304514,0.00646371107196409,-2.24550977015787,0.00126680314934432,0.150781912580675,0.00210275413526724,0.667749492706476
"11422-54",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111575821223962,0.244925575101488,-2.24678865814302,0.0012390608727279,0.155466187308064,0.00205597636360997,-2.24574588103719,0.00142519229373881,0.104159965737887,0.00197890830949056,-2.25084293649415,0.00378234574056689,0.154675980494188,0.00681353919280553,-2.2466918266884,0.00127618233989716,0.155679735731362,0.00207105319075969,0.66392042797649
"11422-55",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111584330617888,0.248335552596538,-2.24568398050294,0.00122885048519021,0.157501288951533,0.00207126619033919,-2.24562219917936,0.00141740731763831,0.105233899403578,0.00197909001063204,-2.23916343312647,0.00394290895672584,0.15874853968312,0.0064232459924395,-2.24567082070904,0.00125666958650814,0.157762134212935,0.00211454318681237,0.650453398708981
"11422-56",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111537863657536,0.248655913978495,-2.24674169229371,0.00123512767937466,0.156428346788183,0.00206265990914435,-2.24665580711387,0.00142503745836917,0.105419974105608,0.0019797177955186,-2.25178079164077,0.00391279167901967,0.16043254675059,0.00653180413748386,-2.24680148338932,0.00127308635175209,0.155501914338124,0.00207652878280012,0.662953571005176
"11422-57",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.11155658137067,0.241473396998636,-2.24785465250907,0.00124493674399383,0.155586137523011,0.00204909805522407,-2.24802621570392,0.00142958365903294,0.10790138701035,0.00197949317309968,-2.25514306889471,0.00391759324530826,0.157578265819308,0.00654907776049709,-2.24820052945273,0.00128198892498664,0.154889103877523,0.00205354226988119,0.682297193077837
"11422-58",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111650523119804,0.227642276422764,-2.24651029348044,0.00124003798086384,0.156087844262429,0.00205458333532919,-2.24633243836587,0.0014106501486151,0.108859820958646,0.00197773202390659,-2.2446433919084,0.00381157719580382,0.150895997465167,0.00671591672396403,-2.24591114615397,0.00126518300757851,0.157074744146692,0.00209446388141487,0.67082345722698
