"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-214",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111107194108749,0.317689530685921,-2.24423383497985,0.00285876419179929,0.153468057081492,0.00503326108054646,-2.24305436339316,0.00345997858241309,0.0869581650350886,0.004719112790133,-2.24203870037124,0.00401885094016522,0.147972962513517,0.00718005064593013,-2.24387386317316,0.00279205753136101,0.154039779108969,0.00501810780262691
"11422-215",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111661616942768,0.33203125,-2.24893877372584,0.00298073415011039,0.156742652801569,0.00484004058601776,-2.24980249799028,0.00364776365941808,0.100223710118112,0.00476708034684155,-2.25307831914301,0.00429350538265308,0.160824043222045,0.00676795303986872,-2.24892931234887,0.00294179950274302,0.157098008360433,0.00470405538614131
"11422-216",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.110798036940848,0.318996415770609,-2.24995976714337,0.00285771352092476,0.16536783940228,0.00505568418427334,-2.25181714268088,0.00346412830203733,0.0987056880115129,0.00472766078927566,-2.2435035776379,0.00405350139578918,0.151019201853584,0.00711002111582523,-2.25038011318299,0.00284732778990549,0.163724830530862,0.00490309877675935
"11422-217",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112093536503155,0.289473684210526,-2.23931615089488,0.00291265498373228,0.152022668805589,0.00490808413375469,-2.23820938344573,0.00345503965455951,0.0944134644376473,0.0047034343947537,-2.24046960323403,0.0040466591766325,0.151521795702265,0.00709909454112958,-2.23883200306651,0.00286733598416608,0.152004102776707,0.00473937442639896
"11422-218",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.11186517945436,0.25,-2.24559460741558,0.00297397709156878,0.15272626331776,0.00483642863397766,-2.2433249705658,0.00342894142682625,0.101577430013605,0.00470027920116495,-2.24603105090795,0.00425820948389836,0.155457463988394,0.00677439074289727,-2.24495478964933,0.00288728500931089,0.153344153888641,0.00472844909126011
"11422-219",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111966927714129,0.321705426356589,-2.24473031679076,0.00296139296162339,0.154740645409021,0.00484348099451044,-2.24323716473119,0.0035926847786459,0.095209194489012,0.00473972419314387,-2.24270694574272,0.00412025213883979,0.151444963094303,0.00695193096950172,-2.24436939528962,0.00291275256385139,0.154960038985632,0.00468171548360797
"11422-220",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111742324462693,0.285714285714286,-2.24243239638572,0.00291406413977269,0.151780652522709,0.00491694148091443,-2.24036872315215,0.00344381420712447,0.0928876106272968,0.00470614937445846,-2.24029460842258,0.00407254994203827,0.155719376086992,0.00701885364179861,-2.24263213619687,0.00285039391200349,0.152167433804958,0.00490936453261059
"11422-221",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111709629714349,0.29811320754717,-2.24648780819051,0.00292553970064681,0.161497985822561,0.00489816971049657,-2.24783528708863,0.00349571224140305,0.104408665961074,0.00471591696471122,-2.24677772607228,0.00405783798011575,0.166515648220758,0.00708116358297311,-2.2466527559944,0.00287290637737101,0.161278779819082,0.0047912416103503
"11422-222",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111373654073561,0.290076335877863,-2.24754307839482,0.00294427164433869,0.152499265395653,0.00488727844808824,-2.24401529364468,0.00348885437830907,0.0919280005634775,0.00472030797709253,-2.25250216120657,0.00403833486736769,0.152097413235414,0.00720709713309046,-2.2467641052534,0.00290287326985218,0.154837601351621,0.0047499871267401
"11422-223",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111426150453858,0.28996282527881,-2.24576208569016,0.00290365284524937,0.156997416886669,0.00494811531536678,-2.2445080833728,0.00344318134015116,0.0959699329437146,0.00471300529585072,-2.2430976009116,0.00415553364312654,0.150282647531903,0.00690669436617601,-2.24642049462422,0.00284816794013887,0.15573552283731,0.00484870274404745
"11422-224",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111380265138857,0.332089552238806,-2.24671501319093,0.00290766344421158,0.157125197144138,0.00493567016243176,-2.2490007886609,0.00356192144965977,0.0977994057511072,0.00473915673072954,-2.24897609983032,0.00401295654576919,0.157575519850839,0.00721971335169282,-2.24670379284931,0.0028368578951957,0.156619113550413,0.00497678027172815
"11422-225",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.110827441858312,0.299638989169675,-2.24914263999432,0.00286656438863845,0.160739825398552,0.00503860222966437,-2.24681996498757,0.00342258966433569,0.0912746586756496,0.00472104975051509,-2.24906331047904,0.00416764212429929,0.156220866096204,0.00691418805181137,-2.24871433193057,0.00279738664995525,0.160952588945795,0.0050145147097964
"11422-226",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.11186595929382,0.296875,-2.24642883051767,0.00297474069408231,0.154989204780043,0.00482860356986393,-2.24733933061026,0.0035488437642026,0.103290674757433,0.00472529242199838,-2.24654372995897,0.00418975060958347,0.154657511757209,0.00685385138271251,-2.24638442282216,0.00294926456169498,0.155443164443534,0.00473733602871694
"11422-227",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112152202638045,0.314285714285714,-2.24934892854156,0.00304860973711557,0.157408151519331,0.00476608569278411,-2.24940121542312,0.00368207293772525,0.105628269069416,0.00477362117944635,-2.25195523850386,0.00445267465083433,0.157416911477862,0.00665040253546628,-2.24923501509953,0.00297080935593761,0.156259170660672,0.00463587309659518
"11422-228",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111629247503132,0.303030303030303,-2.24246084721929,0.00292718053700004,0.147065321792427,0.00490735363615974,-2.24105962879766,0.00350503977721184,0.0898563142386206,0.00472317649042331,-2.24243918178703,0.00423926518279196,0.143454695801204,0.00681310784778771,-2.24344639920811,0.00288157618689827,0.145828249234045,0.00478195312325915
