"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle","msg"
"11422-47",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109057351271451,0.289719626168224,-2.24362245011523,0.00265448068428924,0.147494928357695,0.00595051432489392,-2.24411168280753,0.00315075007580401,0.0665161131296381,0.00479672962379689,-2.2543467223656,0.00831400941033863,0.165941918040439,0.0198020242068498,-2.2445859522276,0.00272988694924381,0.143356413362997,0.00681520844320742,0.454779446251017,""
"11422-48",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108618452550695,0.310240963855422,-2.24513397635147,0.00261277369499131,0.158453924311418,0.0063425410884279,-2.24442767615498,0.00314313031790048,0.0583938803752396,0.0048141984295424,-2.25036171430025,0.00794251148510441,0.163510075369419,0.0265118606326679,-2.24550086661886,0.00266178089742518,0.15845527533625,0.00717509450017717,0.36587067029408,""
"11422-49",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108549427922329,0.265432098765432,-2.24738277140561,0.00264819050432387,0.149265962662996,0.00606232604983357,-2.24524189841854,0.00308608065454824,0.0621987690710934,0.00485433679705341,-2.23876732952412,0.00828400185840341,0.167914354503495,0.0197057789358928,-2.2469398607881,0.00269146710649823,0.149723362113596,0.00721884402182026,0.425037114250354,""
"11422-50",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109944984813859,0.276527331189711,-2.2420625446611,0.00269783862161593,0.158899416861513,0.00562917517287059,-2.24453500174136,0.00317653946627853,0.0848071764915499,0.00476522029694731,-2.24001101005918,0.00896977913526385,0.160525694166762,0.0159861682526353,-2.24261970107415,0.00272286991285359,0.159727940847364,0.00637596707450971,0.484115945604552,""
"11422-51",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108809761598384,0.303405572755418,-2.24801884269095,0.00265372362074619,0.162789353229709,0.00599046083288707,-2.24902418888505,0.00318065021808462,0.0716484136926846,0.00479231317485777,-2.24212275290603,0.00867566544168605,0.155377285592305,0.017078362667566,-2.24883686213073,0.00269071740280923,0.159466705478074,0.00667790007481757,0.426607371858174,""
"11422-52",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108879734753657,0.306748466257669,-2.2452827231922,0.00263889822356465,0.158303060431043,0.00609670255338178,-2.24734763781336,0.00317207750763939,0.0696395698057773,0.00479528415912696,-2.23337480656971,0.00851256323254923,0.146094816556282,0.0177368100155005,-2.24539134463526,0.00267683467911858,0.155645461428624,0.00671202050743741,0.399039386862481,""
"11422-53",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109738528147685,0.335463258785943,-2.24385026787191,0.00268847219641403,0.162010220910434,0.00567536430567131,-2.24170533243863,0.00329434197113243,0.0673492601380059,0.00473795850829087,-2.24126968786336,0.00853983549359244,0.181150142210288,0.0175014571620498,-2.24395443261909,0.00272585754084474,0.1618279818385,0.00660856536288964,0.424985264604799,""
"11422-54",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10895585879989,0.308176100628931,-2.24854555280896,0.00267370995614092,0.16092927299374,0.00583523425199287,-2.25372280434377,0.00322369279410822,0.0826408489858156,0.00477110549217244,-2.25263318043038,0.00819231595185006,0.183879751232366,0.0211778723259343,-2.24923636506472,0.00278317174929712,0.159175623243275,0.00641600248688193,0.437923095419677,""
"11422-55",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108580009320231,0.292307692307692,-2.24967200297166,0.00264877581992677,0.164606285218673,0.00606615979537093,-2.25013817457757,0.00315123529358861,0.0711079207732785,0.00481577666623221,-2.23973198009266,0.0082672851429658,0.159365238725266,0.019756144594533,-2.24976073658419,0.00267688379855528,0.163211935961197,0.00680297579109463,0.411539422114069,""
"11422-56",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108823178815776,0.3125,-2.24576899759897,0.00266291907121396,0.145696162977712,0.00592492085692467,-2.24418296766442,0.00320971380684401,0.0590459152467365,0.00478087704532842,-2.25047874146691,0.00845516493702965,0.147309254631212,0.0187052432816075,-2.24594646511065,0.00270960132218248,0.14357690067838,0.00691896118255142,0.421067904376324,""
"11422-57",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109163480728581,0.337579617834395,-2.24648601968329,0.00269068055850935,0.152890869425497,0.00573836756312769,-2.2479291385755,0.00330736131953959,0.0697109373144966,0.00475564465262592,-2.23959373989571,0.00914357784619709,0.15816238779722,0.0156383453517948,-2.24682670850824,0.0026984576397461,0.15186258430482,0.00662306114983393,0.424826725320857,""
"11422-58",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108687032358709,0.341692789968652,-2.24929609123532,0.00267293631897185,0.154816774632938,0.00588209164480798,-2.25017709135575,0.0032938773712348,0.0659470561781628,0.00476687204393143,-2.24712266887227,0.0084388917733037,0.129781854602698,0.0189033720590415,-2.24881615032166,0.00272259624201155,0.154600113401471,0.00632303812784193,0.388837417834363,""
"11422-59",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109529814680635,0.278481012658228,-2.24289553144241,0.00267722408193995,0.15515973966467,0.005779254263861,-2.24434200099704,0.00315352184951984,0.0772105259075479,0.00478723645046143,-2.23853862405872,0.00853268174216598,0.153890877990648,0.0178046834659739,-2.24277361539705,0.00270472679791187,0.156142276348802,0.00641081075041699,0.45187062072538,""
"11422-60",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109072311973961,0.33974358974359,-2.25011603308398,0.00270247495672961,0.161266851402104,0.00567248786116758,-2.24931012017418,0.00332563686193104,0.0698465616389786,0.00475316520872108,-2.25238242204905,0.00887880641524366,0.173636766272058,0.0164540234860592,-2.24879794200722,0.00270893236594365,0.169111640421507,0.00614890585514024,0.38629398090567,""
"11422-61",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108341905875167,0.270516717325228,-2.24818964580233,0.00263032129536643,0.15409571140985,0.00622881988690755,-2.24873227609278,0.00308024808683489,0.0670506419633514,0.00486522366969481,-2.22945628854496,0.00811480706906981,0.123612168773856,0.0213975047976372,-2.24906254370838,0.00265472614610556,0.150791740738211,0.00776355593477505,0.430840711038856,""
"11422-62",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10906809070129,0.305993690851735,-2.24611700925017,0.0026771379656257,0.152180799881257,0.00582458341599726,-2.24508940265182,0.00321160037238596,0.0659067307566835,0.0047773131437147,-2.235641209293,0.00851009687735133,0.125804421438713,0.0179110927343756,-2.24664151261435,0.00271908893276616,0.150599516547903,0.0067948908499492,0.441881779082309,""
"11422-63",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10961004905449,0.294117647058824,-2.24658517853915,0.00272313753177225,0.156174773737845,0.00552717730359579,-2.24448360793655,0.00323756766061342,0.0738884133514212,0.00475154125041652,-2.24266871887478,0.00826869585642447,0.140918108094059,0.0198976759325291,-2.24519187860496,0.00275977142574568,0.160691194673222,0.00599931901170814,0.449573936895484,""
"11422-64",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109031142558432,0.35031847133758,-2.2498587450944,0.00269290405307085,0.162216319568802,0.00572585105732308,-2.25108551725007,0.00334141699548453,0.0719518315077708,0.0047533074863517,-2.24461185392562,0.00870321786315666,0.145577760428154,0.0171572950362604,-2.24973727040582,0.00271010076513424,0.160710570035864,0.00657466623373445,0.411112371169596,""
"11422-65",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109586372979488,0.302547770700637,-2.2430967530343,0.00268206341380443,0.154546825304606,0.00571672146064798,-2.24127847661088,0.0032076158763382,0.06767643886754,0.00475664818971199,-2.24885019362609,0.00829739552530379,0.169248151183542,0.019745227490258,-2.24240512860509,0.00272950095262037,0.154695737046915,0.00666964122917534,0.4343993330288,""
"11422-66",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109464102196182,0.279365079365079,-2.24374927513393,0.00268078116696519,0.154425456922227,0.00575104635351357,-2.24621738760764,0.00316079164034318,0.0797143191842732,0.00478157884868574,-2.24892256690105,0.00841465662623234,0.157707757824635,0.0187601139219345,-2.24586595695901,0.00274565818300299,0.152089537401423,0.00634461021937228,0.499475978618618,""
"11422-67",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.110056506006894,0.303030303030303,-2.24680637272647,0.0027642868861981,0.158207583442379,0.00533811407797237,-2.24830210404688,0.0033135105318222,0.0865366131111464,0.00473038774625534,-2.24705654230194,0.0086995970654301,0.156252310375837,0.017082321670978,-2.24799667993435,0.0028442293083466,0.156502148160264,0.00578280082988856,0.529616013940362,""
"11422-68",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108863720407213,0.334355828220859,-2.24501143255725,0.00263771385583674,0.15617171905593,0.00610594862534252,-2.2440747447275,0.00323149345005135,0.0585979030926673,0.00477460226257683,-2.23860989311428,0.00814516818667432,0.124473064354819,0.0216620386195808,-2.24519442180378,0.00268389085806279,0.153842854727765,0.00687086130611281,0.378339506140786,""
"11422-69",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108887222386311,0.3003003003003,-2.24091703273629,0.0026024719923949,0.150698515251341,0.0063806401996809,-2.24193416550533,0.00311413056089085,0.0598347204161855,0.00481787947757681,-2.24337652771756,0.00803711953681102,0.158914054988518,0.0233234009777479,-2.24200497302056,0.00265975254825042,0.145857947341049,0.00840981339944371,0.39351304004403,""
