"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-57",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111563069824952,0.294573643410853,-2.24465185918176,0.00296334268665092,0.145012553479254,0.00486296238864724,-2.2419129170481,0.0035230483420452,0.0894748097664223,0.00472809945272599,-2.24653840581655,0.00431459427665075,0.143792624738795,0.00675280902409887,-2.24434951467564,0.00236137131471723,0.145094016149707,0.00220262456177448
"11422-58",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111115047426317,0.304511278195489,-2.24989479486808,0.00292842313923667,0.157361000909525,0.00492586485835115,-2.25231270649664,0.00351585529308857,0.102559096575076,0.00473458234228416,-2.25020132505487,0.00420520709693098,0.151888913248813,0.00687617704856116,-2.25024787350168,0.00235718399508197,0.155945283125407,0.00221513647242876
"11422-59",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111669407397167,0.303846153846154,-2.24517289095896,0.00295149598604374,0.151116961685139,0.0048738656898172,-2.24773850628961,0.00354224764263881,0.101068290648656,0.00473210161737688,-2.24380864842005,0.0042505872546472,0.150391974463776,0.00678316736235581,-2.24554041305968,0.00232780841952003,0.150873312230734,0.00218090194338365
"11422-60",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.110488589809758,0.303249097472924,-2.25257401667617,0.00287222270821037,0.161820399899688,0.0050390792925035,-2.25226007774786,0.00343825278323092,0.0956471458614761,0.00472781623271037,-2.25042909206661,0.00403767660675194,0.159830717996733,0.00717543288041739,-2.25263511036154,0.00229872353425919,0.161005731827622,0.00215340725661288
"11422-61",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112255544270646,0.275303643724696,-2.24584072940909,0.00303166651956917,0.152974672711255,0.00477274139108746,-2.24654660657191,0.00356151542503168,0.10755855700324,0.00472659156038159,-2.23994932409396,0.00416532768226634,0.145075904572827,0.00687645128245087,-2.24576873339967,0.00239163360802438,0.153596990135083,0.00226485095783078
"11422-62",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111532943930682,0.280898876404494,-2.24675890249827,0.00291669071892095,0.160310910256672,0.00492484692262164,-2.24493901564782,0.00343656689836132,0.0991053662030272,0.00471016019909824,-2.24073624783087,0.00413516128934753,0.145921023702972,0.00694045509096862,-2.24770217888307,0.00233152244649997,0.159076567924031,0.00219129849165625
"11422-63",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111134637542655,0.251908396946565,-2.25357369241711,0.00295257612677624,0.163260988826196,0.00489107973419665,-2.25055597352695,0.00340840543542412,0.10478812799399,0.00471280980974256,-2.25331024195886,0.00427455706310762,0.161349045199095,0.0067878632454488,-2.2535393513151,0.00237539807255233,0.163351186065501,0.00224045418838
"11422-64",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111951768379586,0.280769230769231,-2.24321410505016,0.00295116150923824,0.152771335972753,0.0048621279804627,-2.24340239692814,0.00348056067482215,0.100851767482165,0.00471063727811863,-2.24049190168467,0.00415445804467205,0.156033127442913,0.00688482854247379,-2.24281389436626,0.0023155847642954,0.153746033201048,0.0021748031913119
"11422-65",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111550626790489,0.328301886792453,-2.24891027979782,0.0029323612100018,0.164423604801074,0.00490032983751054,-2.24933097928902,0.0035775473031485,0.101102498448719,0.00474382963446899,-2.24759535104834,0.0043563151495841,0.163219957691378,0.0066836519176774,-2.24934807674747,0.00237702193736147,0.163463498947054,0.00224882821126825
"11422-66",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111536934863664,0.309701492537313,-2.24611279780768,0.00290776211948212,0.159662029842012,0.00493647210409501,-2.2466287240145,0.00350162191227486,0.0987558053881033,0.00472293030112582,-2.24725815152046,0.0039666598050794,0.157003840678481,0.0073505741053104,-2.24608364945889,0.00230594819088581,0.160065908634931,0.00217286402174783
"11422-67",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111841771885277,0.254901960784314,-2.24977548594586,0.00299051443775888,0.162020188414736,0.00482731161666857,-2.25201111591217,0.00346764613563931,0.116374307093453,0.0047114925095325,-2.24654591474672,0.0042467519028822,0.156405272072764,0.00679250998007856,-2.25043188641581,0.00239679933871226,0.161388245851281,0.00226721546904322
"11422-68",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111214866830732,0.328358208955224,-2.2462443232096,0.00290762719720519,0.151713019174699,0.00494344664558995,-2.2467162682738,0.00354806202531005,0.0917249529942986,0.00473808415621602,-2.24452977060323,0.00414047513077447,0.15478667066718,0.00692210850068974,-2.24603986528712,0.00231901461939708,0.152551386079336,0.00216431917326851
"11422-69",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.110881561584559,0.338289962825279,-2.24748408317957,0.00290696339641202,0.147621104066436,0.00496050024754548,-2.2477067013209,0.00357370715709444,0.0874239806966628,0.00475201894026564,-2.24323771224349,0.00422234075473411,0.144207288614948,0.0068227374652761,-2.24830616523799,0.00233863684047064,0.146457386588827,0.00220206427213795
