"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-57",390,-2.245641,0.1549768,0.25,0.111012655125585,0.617801047120419,NA,-2.24698790758145,0.00289055880963425,0.153274144238362,0.00498728910864193,-2.24776688192758,0.00337970840937507,0.0990151119249452,0.0047130033248152,-2.24397491042611,0.00581237990349675,0.159366879715148,0.00979341463683747,-2.24722000253718,0.00288686306099358,0.154241262601774,0.00516574035024074,0.616199500026774
"11422-58",390,-2.245641,0.1549768,0.25,0.110877398596847,0.61271676300578,NA,-2.24362955355286,0.00282696793826162,0.154123722671092,0.00512750850025536,-2.24362860409433,0.0032337904667272,0.097341499460889,0.00472662724039324,-2.23800914996429,0.0055232586736692,0.143860054456811,0.0105657793975697,-2.24411046128241,0.00285955181879565,0.155639170862841,0.0051271018685192,0.613220078795979
"11422-59",390,-2.245641,0.1549768,0.25,0.111194670517299,0.641711229946524,NA,-2.24646207875901,0.00289947573710182,0.153938471695688,0.00495896405328462,-2.24701901418633,0.00334502316528457,0.102626029756926,0.00470470209592909,-2.23568388551415,0.0057102771167812,0.143984512650973,0.00998177585953538,-2.24586174211366,0.00288533785422027,0.154410743377846,0.00504277826938657,0.631650174692277
"11422-60",390,-2.245641,0.1549768,0.25,0.111088630256163,0.605263157894737,NA,-2.24555460522627,0.00287349128828804,0.154582469174241,0.00501685465080587,-2.24671587266441,0.0033717648460359,0.098644912357542,0.00471225059413592,-2.24441523672086,0.00569331600785388,0.159154119240531,0.010058833770637,-2.24447531954744,0.00285572498285116,0.156085710579927,0.00514433463150643,0.585225874765338
"11422-61",390,-2.245641,0.1549768,0.25,0.112001352815043,0.658291457286432,NA,-2.24431644698385,0.0029558634515477,0.155638483440808,0.00485235572417086,-2.24446262837515,0.00344307941509643,0.105307882641541,0.00470079561869031,-2.2406482637157,0.00576045929532825,0.150495238077239,0.00988028386796975,-2.24556255395596,0.00300902660607364,0.154397824607287,0.00482533342850828,0.679524664393963
"11422-62",390,-2.245641,0.1549768,0.25,0.111122176207881,0.631578947368421,NA,-2.24468089253208,0.00289632392537763,0.147051314662819,0.00497119838928107,-2.24373346253942,0.00336178494891473,0.0935405078277232,0.00470881904622242,-2.25020127923314,0.00578401817534345,0.152318336843139,0.00994656415597608,-2.24520888728386,0.00286189735290061,0.147928505132358,0.00516047463324062,0.634400287685384
"11422-63",390,-2.245641,0.1549768,0.25,0.111936770885683,0.7,NA,-2.25181252987074,0.00302151932093832,0.163970249154286,0.00479306477500392,-2.24988079843869,0.00346062075385825,0.114072014192189,0.00470661000644186,-2.24574761871782,0.00601547761776113,0.14782330976617,0.00959583172684194,-2.25140004267491,0.00307740147276326,0.163996190405675,0.00457987818726557,0.695140338022342
"11422-64",390,-2.245641,0.1549768,0.25,0.11103236337143,0.593301435406699,NA,-2.24948809504582,0.00292609025688413,0.15388117541646,0.0049275823340577,-2.24655835884509,0.00354215821239454,0.0889429642111543,0.00474090801696004,-2.24847838146991,0.00587412500283434,0.144437221015723,0.00979787617349246,-2.24987489997957,0.00295158258291435,0.153034151914887,0.00493369870353714,0.601288679768055
"11422-65",390,-2.245641,0.1549768,0.25,0.111497981328524,0.631578947368421,NA,-2.24769697908962,0.00289962192487118,0.165437677264305,0.00494372129462051,-2.24789128597146,0.00336981126428789,0.107974009198282,0.00469889735491908,-2.24436902607672,0.0058539599825583,0.164890075627539,0.00970175168679342,-2.24791089540028,0.00295650627783124,0.164605529472,0.00487056688367772,0.637780604017233
"11422-66",390,-2.245641,0.1549768,0.25,0.111434290987703,0.62085308056872,NA,-2.24787379305926,0.00296390213763141,0.15161401008297,0.00486808867409969,-2.24966968813778,0.00357019805452557,0.0999230828774776,0.00474433740189633,-2.25009426580552,0.00579985300619851,0.164368706824867,0.00989347577836372,-2.24895138645761,0.00304544934466286,0.151356447414066,0.00479997967813346,0.634666929433767
"11422-67",390,-2.245641,0.1549768,0.25,0.111907325089912,0.709677419354839,NA,-2.24540588611038,0.00296529627339662,0.155288835849879,0.00484979528163034,-2.24405128810449,0.00333246227197175,0.109923614658449,0.00469304300838789,-2.24287816840206,0.00581051606570802,0.146853094626194,0.0098373792973824,-2.24472873350513,0.00295293833910576,0.156447126489642,0.00479040994362796,0.695219504698406
"11422-68",390,-2.245641,0.1549768,0.25,0.111171117066489,0.641414141414141,NA,-2.24885017553297,0.00294069215662407,0.152358491645761,0.00489861065468359,-2.24977102059388,0.0034427525795019,0.102175651178634,0.00471420985999045,-2.25467960664772,0.00584855088813637,0.162549082382592,0.00984665044924068,-2.24865306470846,0.00294576052060838,0.151061548063329,0.00496141662098467,0.645069500881255
"11422-69",390,-2.245641,0.1549768,0.25,0.111292487835587,0.673913043478261,NA,-2.25014057891857,0.00292506367355632,0.162513028821658,0.00491456661016913,-2.24763888384175,0.00332033443440376,0.10731996086789,0.00470111116477498,-2.25722043361908,0.00552806739389272,0.164669862864964,0.0107464017703827,-2.24952082480133,0.00295785809743366,0.16229756186057,0.0047712620523614,0.666889016107344
